Pep_16	sp|Q9NWM0|SMOX_HUMAN	2.2	72.727	11	15
Pep_16	sp|Q86XP3|DDX42_HUMAN	3.7	80.000	10	15
Pep_16	sp|P15814|IGLL1_HUMAN	4.1	70.000	10	15
Pep_16	sp|Q96PP9|GBP4_HUMAN	4.1	100.000	6	15
Pep_16	sp|Q5VTT5|MYOM3_HUMAN	5.1	64.286	14	15
Pep_17	sp|O00763|ACACB_HUMAN	2.1	53.333	15	16
Pep_17	sp|Q9NWM0|SMOX_HUMAN	2.5	72.727	11	16
Pep_17	sp|Q86XP3|DDX42_HUMAN	4.5	80.000	10	16
Pep_17	sp|Q96PP9|GBP4_HUMAN	4.8	100.000	6	16
Pep_17	sp|P15814|IGLL1_HUMAN	5.2	70.000	10	16
Pep_18	sp|P51587|BRCA2_HUMAN	0.56	100.000	7	16
Pep_18	sp|Q16775|GLO2_HUMAN	1.5	87.500	8	16
Pep_18	sp|Q13797|ITA9_HUMAN	2.6	100.000	6	16
Pep_18	sp|P63136|POK25_HUMAN	3.9	75.000	8	16
Pep_18	sp|Q9BXR3|POK6_HUMAN	3.9	75.000	8	16
Pep_19	sp|P63128|POK9_HUMAN	1.3	66.667	12	16
Pep_19	sp|P62685|GAK8_HUMAN	1.6	66.667	12	16
Pep_19	sp|Q7LDI9|GAK6_HUMAN	1.6	66.667	12	16
Pep_19	sp|P63126|GAK9_HUMAN	1.6	66.667	12	16
Pep_19	sp|P63145|GAK24_HUMAN	1.7	66.667	12	16
Pep_20	sp|P13497|BMP1_HUMAN	1.9	70.000	10	15
Pep_20	sp|P02765|FETUA_HUMAN	3.0	54.545	11	15
Pep_20	sp|Q9UJ14|GGT7_HUMAN	4.9	77.778	9	15
Pep_21	sp|P13497|BMP1_HUMAN	2.0	70.000	10	16
Pep_21	sp|P02765|FETUA_HUMAN	3.1	54.545	11	16
Pep_21	sp|Q9UJ14|GGT7_HUMAN	6.3	77.778	9	16
Pep_22	sp|Q9HCC0|MCCB_HUMAN	1.3	100.000	6	9
Pep_22	sp|Q6DN14|MCTP1_HUMAN	1.4	100.000	6	9
Pep_22	sp|Q9NXL2|ARH38_HUMAN	4.3	85.714	7	9
Pep_22	sp|Q9UPQ0|LIMC1_HUMAN	5.5	85.714	7	9
Pep_23	sp|Q8N616|TM148_HUMAN	1.2	77.778	9	16
Pep_23	sp|Q6DN14|MCTP1_HUMAN	5.0	100.000	6	16
Pep_24	sp|Q8NI35|INADL_HUMAN	1.0	100.000	6	16
Pep_24	sp|Q0VAM2|RGF1B_HUMAN	2.6	66.667	9	16
Pep_24	sp|Q70CQ2|UBP34_HUMAN	5.0	85.714	7	16
Pep_24	sp|Q9NP59|S40A1_HUMAN	6.4	58.333	12	16
Pep_24	sp|P02679|FIBG_HUMAN	8.0	70.000	10	16
Pep_25	sp|O95831|AIFM1_HUMAN	0.71	100.000	7	16
Pep_25	sp|Q9NQ90|ANO2_HUMAN	1.3	77.778	9	16
Pep_25	sp|P15884|ITF2_HUMAN	1.3	100.000	7	16
Pep_25	sp|Q9BXX0|EMIL2_HUMAN	4.9	72.727	11	16
Pep_25	sp|Q6DN14|MCTP1_HUMAN	5.0	100.000	6	16
Pep_26	sp|Q8NHU2|CFA61_HUMAN	2.6	87.500	8	9
Pep_26	sp|Q5TGS1|HES3_HUMAN	3.3	100.000	6	9
Pep_26	sp|Q9H7H0|MET17_HUMAN	5.3	75.000	8	9
Pep_26	sp|Q8N9Y4|F181A_HUMAN	8.3	100.000	6	9
Pep_27	sp|P46019|KPB2_HUMAN	1.5	85.714	7	9
Pep_27	sp|P05062|ALDOB_HUMAN	2.8	100.000	6	9
Pep_28	sp|Q9C0A6|SETD5_HUMAN	3.4	100.000	6	9
Pep_28	sp|P23468|PTPRD_HUMAN	8.2	85.714	7	9
Pep_29	sp|Q9UBE8|NLK_HUMAN	1.1	63.636	11	16
Pep_29	sp|Q9UPU9|SMAG1_HUMAN	1.7	66.667	12	16
Pep_29	sp|Q96RL7|VP13A_HUMAN	2.1	85.714	7	16
Pep_29	sp|Q12955|ANK3_HUMAN	3.7	66.667	9	16
Pep_29	sp|P29992|GNA11_HUMAN	5.7	77.778	9	16
Pep_30	sp|O60477|BRNP1_HUMAN	0.88	100.000	6	16
Pep_30	sp|O60218|AK1BA_HUMAN	2.2	72.727	11	16
Pep_30	sp|Q6UXR4|SPA13_HUMAN	2.4	87.500	8	16
Pep_30	sp|O94874|UFL1_HUMAN	3.0	85.714	7	16
Pep_30	sp|Q9HCE0|EPG5_HUMAN	3.2	100.000	6	16
Pep_32	sp|Q9BXT4|TDRD1_HUMAN	0.76	76.923	13	16
Pep_32	sp|Q6NSI4|RADX_HUMAN	0.84	87.500	8	16
Pep_32	sp|Q93034|CUL5_HUMAN	1.0	88.889	9	16
Pep_32	sp|Q9NUY8|TBC23_HUMAN	2.1	75.000	8	16
Pep_32	sp|Q5JZY3|EPHAA_HUMAN	2.2	80.000	10	16
Pep_33	sp|Q8NBU5|ATAD1_HUMAN	0.74	75.000	12	15
Pep_33	sp|Q6NX49|ZN544_HUMAN	4.9	72.727	11	15
Pep_33	sp|O95365|ZBT7A_HUMAN	5.7	64.286	14	15
Pep_33	sp|Q9BXB5|OSB10_HUMAN	6.9	70.000	10	15
Pep_33	sp|P52736|ZN133_HUMAN	6.9	85.714	7	15
Pep_34	sp|O60477|BRNP1_HUMAN	0.93	100.000	6	15
Pep_34	sp|Q6UXR4|SPA13_HUMAN	2.5	87.500	8	15
Pep_34	sp|O94874|UFL1_HUMAN	2.5	85.714	7	15
Pep_34	sp|Q9HCE0|EPG5_HUMAN	2.7	100.000	6	15
Pep_34	sp|Q9HBF4|ZFYV1_HUMAN	3.3	75.000	8	15
Pep_35	sp|P14616|INSRR_HUMAN	5.0	71.429	7	9
Pep_35	sp|Q2HXU8|CL12B_HUMAN	7.2	83.333	6	9
Pep_35	sp|O95622|ADCY5_HUMAN	7.6	85.714	7	9
Pep_35	sp|O43306|ADCY6_HUMAN	7.6	85.714	7	9
Pep_35	sp|P07307|ASGR2_HUMAN	7.8	100.000	5	9
Pep_36	sp|Q96QI5|HS3S6_HUMAN	3.5	60.000	10	15
Pep_36	sp|Q9Y278|HS3S2_HUMAN	3.5	60.000	10	15
Pep_36	sp|Q9Y661|HS3S4_HUMAN	3.5	60.000	10	15
Pep_36	sp|P13942|COBA2_HUMAN	3.5	85.714	7	15
Pep_36	sp|P32926|DSG3_HUMAN	5.3	64.286	14	15
Pep_37	sp|O60293|ZC3H1_HUMAN	1.1	100.000	6	9
Pep_37	sp|Q96EW2|HBAP1_HUMAN	5.0	100.000	5	9
Pep_37	sp|Q9HCH3|CPNE5_HUMAN	5.4	100.000	5	9
Pep_37	sp|Q86YQ8|CPNE8_HUMAN	6.5	100.000	5	9
Pep_37	sp|Q8IYJ1|CPNE9_HUMAN	6.9	100.000	5	9
Pep_38	sp|Q9HCH3|CPNE5_HUMAN	0.60	100.000	6	10
Pep_38	sp|Q8IYJ1|CPNE9_HUMAN	0.86	100.000	6	10
Pep_38	sp|O60293|ZC3H1_HUMAN	1.1	100.000	6	10
Pep_38	sp|P78527|PRKDC_HUMAN	2.4	77.778	9	10
Pep_38	sp|Q5T7N2|LITD1_HUMAN	2.7	85.714	7	10
Pep_39	sp|Q9HCH3|CPNE5_HUMAN	0.007	100.000	8	15
Pep_39	sp|Q8IYJ1|CPNE9_HUMAN	0.013	100.000	8	15
Pep_39	sp|P31939|PUR9_HUMAN	0.40	87.500	8	15
Pep_39	sp|Q92797|SYMPK_HUMAN	1.5	54.545	11	15
Pep_39	sp|O60293|ZC3H1_HUMAN	3.4	100.000	6	15
Pep_41	sp|Q9C0A0|CNTP4_HUMAN	0.20	77.778	9	9
Pep_41	sp|Q6WRI0|IGS10_HUMAN	2.5	71.429	7	9
Pep_41	sp|Q9HA90|EFCC1_HUMAN	4.9	71.429	7	9
Pep_41	sp|Q5THK1|PR14L_HUMAN	5.5	83.333	6	9
Pep_41	sp|A4D1B5|GSAP_HUMAN	7.2	63.636	11	9
Pep_42	sp|Q0VAM2|RGF1B_HUMAN	2.2	66.667	9	16
Pep_42	sp|Q70CQ2|UBP34_HUMAN	3.7	85.714	7	16
Pep_42	sp|P02679|FIBG_HUMAN	8.2	70.000	10	16
Pep_43	sp|Q68DN1|S31H1_HUMAN	0.81	75.000	8	15
Pep_43	sp|Q30KQ8|DB112_HUMAN	2.0	64.286	14	15
Pep_43	sp|P53708|ITA8_HUMAN	2.3	70.000	10	15
Pep_43	sp|Q9BQ65|USB1_HUMAN	6.7	75.000	8	15
Pep_43	sp|P54098|DPOG1_HUMAN	6.8	71.429	7	15
Pep_44	sp|O75821|EIF3G_HUMAN	1.3	63.636	11	9
Pep_44	sp|Q96NT5|PCFT_HUMAN	2.8	71.429	7	9
Pep_44	sp|Q9UKK9|NUDT5_HUMAN	3.7	100.000	5	9
Pep_44	sp|O15084|ANR28_HUMAN	4.9	66.667	6	9
Pep_44	sp|Q8N8A2|ANR44_HUMAN	4.9	66.667	6	9
Pep_45	sp|Q969I6|S38A4_HUMAN	0.14	66.667	12	15
Pep_45	sp|Q5TGS1|HES3_HUMAN	4.4	77.778	9	15
Pep_45	sp|Q92614|MY18A_HUMAN	6.6	72.727	11	15
Pep_45	sp|Q8NHU2|CFA61_HUMAN	8.3	87.500	8	15
Pep_46	sp|Q2VPJ9|LR75B_HUMAN	3.9	100.000	7	15
Pep_46	sp|Q155Q3|DIXC1_HUMAN	4.3	100.000	7	15
Pep_46	sp|Q8NCS7|CTL5_HUMAN	6.5	75.000	12	15
Pep_46	sp|O95886|DLGP3_HUMAN	6.6	66.667	12	15
Pep_46	sp|O94827|PKHG5_HUMAN	6.9	87.500	8	15
Pep_47	sp|Q8IUG5|MY18B_HUMAN	5.1	75.000	8	9
Pep_48	sp|Q0VAM2|RGF1B_HUMAN	2.6	66.667	9	16
Pep_48	sp|Q70CQ2|UBP34_HUMAN	4.2	85.714	7	16
Pep_48	sp|Q9NP59|S40A1_HUMAN	5.7	58.333	12	16
Pep_48	sp|P02679|FIBG_HUMAN	8.5	70.000	10	16
Pep_49	sp|Q92673|SORL_HUMAN	1.3	87.500	8	15
Pep_49	sp|Q13795|ARFRP_HUMAN	6.9	66.667	9	15
Pep_49	sp|O75179|ANR17_HUMAN	7.7	57.143	14	15
Pep_49	sp|P48147|PPCE_HUMAN	8.0	85.714	7	15
Pep_49	sp|P23280|CAH6_HUMAN	9.5	100.000	5	15
Pep_50	sp|Q15018|ABRX2_HUMAN	3.8	66.667	9	16
Pep_50	sp|Q13433|S39A6_HUMAN	4.6	66.667	12	16
Pep_50	sp|Q96RJ6|FER3L_HUMAN	4.8	77.778	9	16
Pep_50	sp|Q3T8J9|GON4L_HUMAN	5.4	77.778	9	16
Pep_50	sp|P61371|ISL1_HUMAN	8.5	60.000	10	16
Pep_51	sp|O60477|BRNP1_HUMAN	0.66	100.000	6	10
Pep_51	sp|Q08999|RBL2_HUMAN	3.3	100.000	5	10
Pep_51	sp|Q9NR48|ASH1L_HUMAN	3.8	100.000	5	10
Pep_51	sp|P62683|GAK21_HUMAN	9.6	100.000	5	10
Pep_51	sp|Q9YNA8|GAK19_HUMAN	9.7	100.000	5	10
Pep_52	sp|Q15018|ABRX2_HUMAN	4.0	66.667	9	15
Pep_52	sp|Q3T8J9|GON4L_HUMAN	4.6	77.778	9	15
Pep_52	sp|P61371|ISL1_HUMAN	9.1	60.000	10	15
Pep_53	sp|Q9H0M4|ZCPW1_HUMAN	2.8	100.000	6	9
Pep_53	sp|Q86YJ7|AN13B_HUMAN	3.0	85.714	7	9
Pep_53	sp|Q96JP2|MY15B_HUMAN	4.4	66.667	12	9
Pep_53	sp|Q8WXF1|PSPC1_HUMAN	5.9	75.000	8	9
Pep_54	sp|Q9H0M4|ZCPW1_HUMAN	3.1	100.000	6	10
Pep_54	sp|O95886|DLGP3_HUMAN	3.3	87.500	8	10
Pep_54	sp|Q8NCS7|CTL5_HUMAN	3.6	81.818	11	10
Pep_54	sp|Q86YJ7|AN13B_HUMAN	4.2	85.714	7	10
Pep_54	sp|Q96JP2|MY15B_HUMAN	6.8	66.667	12	10
Pep_55	sp|Q9UL52|TM11E_HUMAN	4.7	50.000	20	15
Pep_56	sp|O60524|NEMF_HUMAN	2.3	75.000	8	9
Pep_56	sp|Q6T311|ARL9_HUMAN	2.8	85.714	7	9
Pep_56	sp|Q9H089|LSG1_HUMAN	2.8	80.000	10	9
Pep_56	sp|Q8TAQ2|SMRC2_HUMAN	5.1	75.000	8	9
Pep_56	sp|Q92922|SMRC1_HUMAN	7.6	75.000	8	9
Pep_57	sp|Q9UBE8|NLK_HUMAN	2.0	70.000	10	16
Pep_57	sp|Q9UPU9|SMAG1_HUMAN	3.9	70.000	10	16
Pep_57	sp|Q12955|ANK3_HUMAN	4.7	66.667	9	16
Pep_57	sp|Q9NZC9|SMAL1_HUMAN	6.6	77.778	9	16
Pep_57	sp|Q9Y233|PDE10_HUMAN	7.5	100.000	5	16
Pep_58	sp|P57059|SIK1_HUMAN	3.9	100.000	6	9
Pep_58	sp|P51805|PLXA3_HUMAN	7.0	100.000	5	9
Pep_58	sp|P19838|NFKB1_HUMAN	8.9	100.000	5	9
Pep_59	sp|Q8IWI9|MGAP_HUMAN	4.7	61.538	13	15
Pep_59	sp|Q6NX49|ZN544_HUMAN	4.8	72.727	11	15
Pep_59	sp|Q8TDJ6|DMXL2_HUMAN	5.2	70.000	10	15
Pep_59	sp|P52736|ZN133_HUMAN	7.7	85.714	7	15
Pep_59	sp|Q6ZSR9|YJ005_HUMAN	9.2	80.000	10	15
Pep_60	sp|Q93034|CUL5_HUMAN	1.2	88.889	9	16
Pep_60	sp|Q5JZY3|EPHAA_HUMAN	2.1	80.000	10	16
Pep_60	sp|Q5T0N1|CFA70_HUMAN	2.6	87.500	8	16
Pep_60	sp|Q5TAT6|CODA1_HUMAN	6.8	85.714	7	16
Pep_60	sp|P13535|MYH8_HUMAN	7.1	75.000	8	16
Pep_61	sp|Q6NX49|ZN544_HUMAN	4.8	72.727	11	15
Pep_61	sp|Q8IWI9|MGAP_HUMAN	5.1	61.538	13	15
Pep_61	sp|Q8TDJ6|DMXL2_HUMAN	5.6	70.000	10	15
Pep_61	sp|O14654|IRS4_HUMAN	7.5	85.714	7	15
Pep_61	sp|P52736|ZN133_HUMAN	7.6	85.714	7	15
Pep_62	sp|Q86VD9|PIGZ_HUMAN	1.1	100.000	7	15
Pep_62	sp|P28074|PSB5_HUMAN	1.2	77.778	9	15
Pep_62	sp|Q9UIF8|BAZ2B_HUMAN	2.6	80.000	10	15
Pep_62	sp|O15399|NMDE4_HUMAN	6.7	85.714	7	15
Pep_62	sp|Q6ZU65|UBN2_HUMAN	7.4	66.667	12	15
Pep_63	sp|Q93034|CUL5_HUMAN	0.64	88.889	9	15
Pep_63	sp|Q5T0N1|CFA70_HUMAN	1.6	87.500	8	15
Pep_63	sp|Q5JZY3|EPHAA_HUMAN	1.7	80.000	10	15
Pep_63	sp|P13535|MYH8_HUMAN	3.8	75.000	8	15
Pep_63	sp|Q12866|MERTK_HUMAN	5.2	80.000	10	15
Pep_64	sp|Q93034|CUL5_HUMAN	0.69	88.889	9	16
Pep_64	sp|Q9BXT4|TDRD1_HUMAN	1.1	75.000	12	16
Pep_64	sp|Q5T0N1|CFA70_HUMAN	1.9	87.500	8	16
Pep_64	sp|Q5JZY3|EPHAA_HUMAN	1.9	80.000	10	16
Pep_64	sp|P13535|MYH8_HUMAN	4.0	75.000	8	16
Pep_65	sp|Q9NP59|S40A1_HUMAN	5.1	58.333	12	10
Pep_65	sp|Q99102|MUC4_HUMAN	5.5	75.000	8	10
Pep_65	sp|Q6ZWJ8|KCP_HUMAN	5.5	63.636	11	10
Pep_65	sp|P14616|INSRR_HUMAN	8.0	71.429	7	10
Pep_65	sp|Q8NI35|INADL_HUMAN	8.7	100.000	5	10
Pep_66	sp|P62685|GAK8_HUMAN	1.3	66.667	12	16
Pep_66	sp|P63126|GAK9_HUMAN	1.3	66.667	12	16
Pep_66	sp|P63128|POK9_HUMAN	1.3	66.667	12	16
Pep_66	sp|P63145|GAK24_HUMAN	1.3	66.667	12	16
Pep_66	sp|P62683|GAK21_HUMAN	1.3	66.667	12	16
Pep_67	sp|Q9C0G6|DYH6_HUMAN	3.2	61.538	13	15
Pep_67	sp|Q92673|SORL_HUMAN	3.4	100.000	6	15
Pep_67	sp|Q8NB14|UBP38_HUMAN	4.5	85.714	7	15
Pep_67	sp|O75335|LIPA4_HUMAN	4.7	60.000	15	15
Pep_67	sp|Q13795|ARFRP_HUMAN	5.1	66.667	9	15
Pep_68	sp|Q9Y493|ZAN_HUMAN	3.3	77.778	9	10
Pep_68	sp|Q02817|MUC2_HUMAN	3.6	63.636	11	10
Pep_68	sp|P02679|FIBG_HUMAN	4.1	70.000	10	10
Pep_68	sp|P14616|INSRR_HUMAN	5.5	71.429	7	10
Pep_68	sp|P02671|FIBA_HUMAN	7.7	60.000	10	10
Pep_69	sp|Q96LU5|IMP1L_HUMAN	4.6	100.000	6	9
Pep_69	sp|Q9Y233|PDE10_HUMAN	7.1	85.714	7	9
Pep_69	sp|O60931|CTNS_HUMAN	8.9	75.000	8	9
Pep_69	sp|Q96RJ6|FER3L_HUMAN	9.1	100.000	6	9
Pep_71	sp|P10646|TFPI1_HUMAN	1.1	100.000	6	9
Pep_71	sp|Q9NZQ3|SPN90_HUMAN	2.5	100.000	5	9
Pep_71	sp|Q14CW9|AT7L3_HUMAN	6.1	100.000	5	9
Pep_71	sp|Q9NZM1|MYOF_HUMAN	9.2	83.333	6	9
Pep_72	sp|Q8N616|TM148_HUMAN	3.0	77.778	9	15
Pep_72	sp|Q9HCC0|MCCB_HUMAN	3.1	100.000	6	15
Pep_72	sp|Q6DN14|MCTP1_HUMAN	4.3	100.000	6	15
Pep_72	sp|Q9NXL2|ARH38_HUMAN	6.8	85.714	7	15
Pep_72	sp|Q8N4A0|GALT4_HUMAN	7.5	85.714	7	15
Pep_73	sp|O14548|CO72L_HUMAN	0.93	70.000	10	15
Pep_73	sp|Q8WXF1|PSPC1_HUMAN	1.7	50.000	20	15
Pep_73	sp|Q8TDZ2|MICA1_HUMAN	1.8	77.778	9	15
Pep_73	sp|Q96JP2|MY15B_HUMAN	5.8	66.667	12	15
Pep_73	sp|Q86YJ7|AN13B_HUMAN	5.9	85.714	7	15
Pep_74	sp|Q9HCH3|CPNE5_HUMAN	0.009	100.000	8	15
Pep_74	sp|P63128|POK9_HUMAN	0.26	61.538	13	15
Pep_74	sp|Q9HDB9|GAK5_HUMAN	0.28	61.538	13	15
Pep_74	sp|P87889|GAK10_HUMAN	0.36	61.538	13	15
Pep_74	sp|P62685|GAK8_HUMAN	0.37	61.538	13	15
Pep_75	sp|Q9HCH3|CPNE5_HUMAN	0.008	100.000	8	16
Pep_75	sp|P63128|POK9_HUMAN	0.29	61.538	13	16
Pep_75	sp|Q9HDB9|GAK5_HUMAN	0.32	61.538	13	16
Pep_75	sp|P87889|GAK10_HUMAN	0.41	61.538	13	16
Pep_75	sp|Q9YNA8|GAK19_HUMAN	0.42	61.538	13	16
Pep_76	sp|Q5TAT6|CODA1_HUMAN	1.8	85.714	7	9
Pep_76	sp|Q14330|GPR18_HUMAN	6.0	66.667	9	9
Pep_76	sp|Q5T0N1|CFA70_HUMAN	7.9	85.714	7	9
Pep_77	sp|Q93034|CUL5_HUMAN	0.83	88.889	9	16
Pep_77	sp|Q5JZY3|EPHAA_HUMAN	2.0	80.000	10	16
Pep_77	sp|Q5T0N1|CFA70_HUMAN	2.2	87.500	8	16
Pep_77	sp|Q12866|MERTK_HUMAN	5.7	80.000	10	16
Pep_77	sp|P13535|MYH8_HUMAN	6.3	75.000	8	16
Pep_78	sp|P63135|POK7_HUMAN	1.0	75.000	8	9
Pep_78	sp|Q9BXR3|POK6_HUMAN	1.1	75.000	8	9
Pep_78	sp|P63136|POK25_HUMAN	1.2	75.000	8	9
Pep_78	sp|P63132|PO113_HUMAN	1.2	75.000	8	9
Pep_78	sp|Q9WJR5|POK19_HUMAN	1.2	75.000	8	9
Pep_79	sp|Q9Y6C5|PTC2_HUMAN	5.3	87.500	8	16
Pep_79	sp|P47989|XDH_HUMAN	7.9	72.727	11	16
Pep_80	sp|Q9GZR7|DDX24_HUMAN	4.4	87.500	8	10
Pep_80	sp|Q14376|GALE_HUMAN	7.2	77.778	9	10
Pep_80	sp|O94972|TRI37_HUMAN	8.7	85.714	7	10
Pep_81	sp|Q0VAM2|RGF1B_HUMAN	2.6	66.667	9	16
Pep_81	sp|Q9Y5K2|KLK4_HUMAN	4.0	75.000	8	16
Pep_81	sp|Q70CQ2|UBP34_HUMAN	4.3	85.714	7	16
Pep_81	sp|Q9Y493|ZAN_HUMAN	9.1	77.778	9	16
Pep_82	sp|Q99501|GA2L1_HUMAN	0.29	85.714	7	9
Pep_82	sp|Q70Z44|5HT3D_HUMAN	8.7	83.333	6	9
Pep_83	sp|Q02548|PAX5_HUMAN	5.2	77.778	9	9
Pep_84	sp|Q9H221|ABCG8_HUMAN	2.6	100.000	6	9
Pep_84	sp|P57060|RWD2B_HUMAN	3.4	75.000	8	9
Pep_84	sp|Q8N1W1|ARG28_HUMAN	4.9	87.500	8	9
Pep_84	sp|Q6ZWB6|KCTD8_HUMAN	6.4	75.000	8	9
Pep_84	sp|Q9P1Z3|HCN3_HUMAN	6.6	100.000	6	9
Pep_85	sp|P25054|APC_HUMAN	1.8	87.500	8	9
Pep_85	sp|Q96KG7|MEG10_HUMAN	6.6	70.000	10	9
Pep_86	sp|Q86VD9|PIGZ_HUMAN	0.74	100.000	7	15
Pep_86	sp|P28074|PSB5_HUMAN	1.1	77.778	9	15
Pep_86	sp|Q9UIF8|BAZ2B_HUMAN	2.6	80.000	10	15
Pep_86	sp|Q9NSB2|KRT84_HUMAN	4.3	66.667	12	15
Pep_86	sp|Q6ZU65|UBN2_HUMAN	6.3	66.667	12	15
